latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.27592,39.705883,33.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),precipitation (mm),snowfall (cm),rain (mm),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-01-01T00:00,1.4,0.00,0.00,0.00,-2.9,14.3,260,25.6
2024-01-01T01:00,1.0,0.00,0.00,0.00,-3.1,13.1,261,24.5
2024-01-01T02:00,0.8,0.00,0.00,0.00,-3.4,13.3,257,23.0
2024-01-01T03:00,0.8,0.00,0.00,0.00,-3.4,13.6,259,23.4
2024-01-01T04:00,0.2,0.00,0.00,0.00,-3.7,11.7,252,19.8
2024-01-01T05:00,0.4,0.00,0.00,0.00,-3.7,12.5,252,21.6
2024-01-01T06:00,0.4,0.00,0.00,0.00,-3.6,12.2,251,21.2
2024-01-01T07:00,0.2,0.00,0.00,0.00,-3.6,11.5,250,20.5
2024-01-01T08:00,0.0,0.00,0.00,0.00,-3.8,11.0,251,19.8
2024-01-01T09:00,0.6,0.00,0.00,0.00,-3.2,11.6,248,19.8
2024-01-01T10:00,2.2,0.00,0.00,0.00,-1.6,13.1,249,23.8
2024-01-01T11:00,3.6,0.00,0.00,0.00,-0.4,14.8,252,28.8
2024-01-01T12:00,4.6,0.00,0.00,0.00,0.6,15.1,252,29.5
2024-01-01T13:00,5.3,0.00,0.00,0.00,1.3,15.0,249,29.5
2024-01-01T14:00,5.4,0.00,0.00,0.00,1.7,13.2,244,29.9
2024-01-01T15:00,5.2,0.00,0.00,0.00,2.1,9.4,238,26.3
2024-01-01T16:00,3.1,0.00,0.00,0.00,0.5,4.8,193,17.3
2024-01-01T17:00,0.3,0.00,0.00,0.00,-3.4,10.0,167,12.2
2024-01-01T18:00,0.8,0.00,0.00,0.00,-2.4,7.4,166,12.2
2024-01-01T19:00,0.7,0.00,0.00,0.00,-2.7,8.9,166,14.8
2024-01-01T20:00,0.4,0.00,0.00,0.00,-3.1,9.0,143,14.8
2024-01-01T21:00,0.2,0.00,0.00,0.00,-3.4,9.5,143,16.2
2024-01-01T22:00,0.3,0.00,0.00,0.00,-3.6,11.0,148,18.0
2024-01-01T23:00,0.9,0.00,0.00,0.00,-3.2,12.9,153,22.0
2024-01-02T00:00,2.3,0.00,0.00,0.00,-1.9,13.7,157,24.1
2024-01-02T01:00,3.0,0.00,0.00,0.00,-1.0,13.5,164,23.8
2024-01-02T02:00,3.4,0.00,0.00,0.00,-0.6,14.3,168,24.8
2024-01-02T03:00,3.6,0.00,0.00,0.00,-0.5,15.2,173,26.6
2024-01-02T04:00,3.3,0.00,0.00,0.00,-0.6,14.1,174,24.8
2024-01-02T05:00,4.2,0.10,0.00,0.10,0.2,15.9,186,27.0
2024-01-02T06:00,4.7,0.60,0.00,0.60,0.9,17.0,185,29.9
2024-01-02T07:00,5.7,0.80,0.00,0.80,1.9,17.9,190,32.0
2024-01-02T08:00,6.5,0.40,0.00,0.40,2.9,17.4,202,31.3
2024-01-02T09:00,7.3,0.00,0.00,0.00,3.5,19.6,206,32.8
2024-01-02T10:00,8.4,0.00,0.00,0.00,4.1,24.6,215,43.2
2024-01-02T11:00,9.3,0.00,0.00,0.00,5.1,24.8,221,43.9
2024-01-02T12:00,10.2,0.00,0.00,0.00,6.1,25.0,220,45.4
2024-01-02T13:00,10.6,0.00,0.00,0.00,6.4,25.7,227,47.2
2024-01-02T14:00,9.9,0.20,0.00,0.20,5.9,24.8,240,46.8
2024-01-02T15:00,9.1,0.00,0.00,0.00,4.8,25.6,246,46.1
2024-01-02T16:00,6.8,0.00,0.00,0.00,2.6,20.8,240,42.8
2024-01-02T17:00,5.7,0.00,0.00,0.00,2.0,16.6,240,36.4
2024-01-02T18:00,6.0,0.00,0.00,0.00,2.5,15.6,241,29.2
2024-01-02T19:00,5.9,0.00,0.00,0.00,2.5,15.0,243,28.1
2024-01-02T20:00,5.5,0.10,0.00,0.10,2.2,13.8,250,26.6
2024-01-02T21:00,5.0,0.70,0.00,0.70,1.9,12.6,243,24.5
2024-01-02T22:00,4.8,0.70,0.00,0.70,1.2,15.0,240,25.9
2024-01-02T23:00,4.4,0.50,0.00,0.50,0.7,15.6,251,27.7
2024-01-03T00:00,4.1,0.70,0.00,0.70,0.5,14.2,254,27.0
2024-01-03T01:00,4.0,0.90,0.00,0.90,0.3,14.8,257,26.3
2024-01-03T02:00,3.8,1.10,0.00,1.10,0.1,14.7,259,25.9
2024-01-03T03:00,3.8,0.90,0.00,0.90,0.0,15.2,256,28.1
2024-01-03T04:00,2.9,0.10,0.00,0.10,-1.2,16.2,249,28.4
2024-01-03T05:00,3.0,0.00,0.00,0.00,-1.4,18.1,247,31.3
2024-01-03T06:00,2.9,0.00,0.00,0.00,-1.7,19.6,253,34.6
2024-01-03T07:00,2.8,0.00,0.00,0.00,-1.7,18.6,260,34.9
2024-01-03T08:00,2.4,0.00,0.00,0.00,-2.1,17.9,260,32.8
2024-01-03T09:00,2.2,0.00,0.00,0.00,-2.5,18.9,257,32.8
2024-01-03T10:00,3.1,0.00,0.00,0.00,-2.0,21.8,262,38.9
2024-01-03T11:00,3.0,0.00,0.00,0.00,-2.7,23.9,275,46.1
2024-01-03T12:00,3.1,0.00,0.00,0.00,-2.9,24.5,270,46.4
2024-01-03T13:00,3.8,0.00,0.00,0.00,-2.6,27.0,268,50.4
2024-01-03T14:00,4.0,0.00,0.00,0.00,-2.2,24.9,266,50.4
2024-01-03T15:00,3.6,0.00,0.00,0.00,-2.1,22.9,262,46.1
2024-01-03T16:00,0.6,0.00,0.00,0.00,-4.0,12.7,262,34.2
2024-01-03T17:00,-0.7,0.00,0.00,0.00,-4.6,8.1,257,22.7
2024-01-03T18:00,-0.7,0.00,0.00,0.00,-4.2,6.2,260,14.0
2024-01-03T19:00,-1.1,0.00,0.00,0.00,-4.7,6.6,283,10.1
2024-01-03T20:00,0.1,0.00,0.00,0.00,-3.3,5.4,270,8.3
2024-01-03T21:00,-0.3,0.00,0.00,0.00,-3.2,2.7,113,6.8
2024-01-03T22:00,-0.2,0.20,0.07,0.10,-3.3,4.5,104,7.2
2024-01-03T23:00,0.3,0.10,0.00,0.10,-3.6,10.1,94,15.1
2024-01-04T00:00,0.0,0.10,0.00,0.10,-3.9,10.7,104,18.4
2024-01-04T01:00,0.0,0.20,0.00,0.20,-4.7,16.2,86,23.4
2024-01-04T02:00,0.6,0.40,0.00,0.40,-3.4,12.4,100,25.2
2024-01-04T03:00,1.3,0.50,0.00,0.50,-2.2,10.8,105,20.9
2024-01-04T04:00,0.7,0.80,0.00,0.80,-3.7,16.0,76,24.8
2024-01-04T05:00,0.9,1.20,0.00,1.20,-3.6,16.9,74,24.5
2024-01-04T06:00,1.0,1.60,0.00,1.60,-3.5,17.2,64,25.9
2024-01-04T07:00,1.5,1.60,0.00,1.60,-2.2,12.3,58,24.8
2024-01-04T08:00,2.3,0.70,0.00,0.70,-0.6,7.8,77,18.7
2024-01-04T09:00,2.8,0.70,0.00,0.70,0.6,3.0,76,12.6
2024-01-04T10:00,3.4,0.20,0.00,0.20,1.3,3.5,114,7.9
2024-01-04T11:00,4.9,0.00,0.00,0.00,1.8,11.9,209,19.1
2024-01-04T12:00,5.9,0.00,0.00,0.00,2.0,18.9,249,34.9
2024-01-04T13:00,6.1,0.00,0.00,0.00,2.1,19.2,247,36.0
2024-01-04T14:00,5.7,0.00,0.00,0.00,1.6,20.3,247,38.9
2024-01-04T15:00,5.6,0.00,0.00,0.00,1.8,17.5,238,37.4
2024-01-04T16:00,5.7,0.00,0.00,0.00,2.1,15.1,232,34.9
2024-01-04T17:00,4.9,0.00,0.00,0.00,1.3,14.5,235,27.0
2024-01-04T18:00,4.6,0.00,0.00,0.00,1.2,13.3,229,25.2
2024-01-04T19:00,4.5,0.00,0.00,0.00,1.3,11.5,238,22.7
2024-01-04T20:00,4.5,0.60,0.00,0.60,1.2,12.7,223,20.2
2024-01-04T21:00,4.3,0.10,0.00,0.10,1.0,12.8,218,23.4
2024-01-04T22:00,4.9,0.00,0.00,0.00,1.6,14.1,220,24.5
2024-01-04T23:00,5.2,0.10,0.00,0.10,1.8,14.8,229,25.6
2024-01-05T00:00,5.9,0.20,0.00,0.20,2.2,17.8,225,30.6
2024-01-05T01:00,6.1,0.00,0.00,0.00,2.6,16.4,230,32.0
2024-01-05T02:00,5.6,0.00,0.00,0.00,2.7,11.9,235,28.4
2024-01-05T03:00,5.9,0.00,0.00,0.00,3.3,11.0,221,20.5
2024-01-05T04:00,5.3,0.00,0.00,0.00,3.0,7.7,208,13.0
2024-01-05T05:00,6.1,0.00,0.00,0.00,3.5,10.4,200,16.9
2024-01-05T06:00,6.5,0.00,0.00,0.00,3.9,11.2,201,19.1
2024-01-05T07:00,6.4,0.00,0.00,0.00,3.8,11.1,209,19.8
2024-01-05T08:00,6.2,0.00,0.00,0.00,3.8,9.0,203,19.4
2024-01-05T09:00,6.0,0.20,0.00,0.20,3.6,9.3,167,16.6
2024-01-05T10:00,6.2,0.60,0.00,0.60,3.9,8.7,173,15.8
2024-01-05T11:00,6.9,0.20,0.00,0.20,4.8,8.0,175,15.8
2024-01-05T12:00,7.9,0.10,0.00,0.10,5.9,8.0,175,17.3
2024-01-05T13:00,7.8,0.40,0.00,0.40,6.3,5.1,184,16.9
2024-01-05T14:00,8.0,0.70,0.00,0.70,6.3,6.6,202,13.0
2024-01-05T15:00,7.7,1.30,0.00,1.30,6.0,6.9,227,11.2
2024-01-05T16:00,7.6,0.90,0.00,0.90,5.3,11.4,235,19.4
2024-01-05T17:00,6.9,1.10,0.00,1.10,3.5,17.7,276,30.6
2024-01-05T18:00,6.6,1.40,0.00,1.40,2.7,19.3,299,37.1
2024-01-05T19:00,6.3,0.50,0.00,0.50,3.0,14.9,290,33.8
2024-01-05T20:00,6.5,0.10,0.00,0.10,2.6,19.1,286,33.5
2024-01-05T21:00,6.4,0.00,0.00,0.00,2.3,20.3,282,35.3
2024-01-05T22:00,5.4,0.00,0.00,0.00,1.1,19.8,270,35.6
2024-01-05T23:00,5.1,0.00,0.00,0.00,0.8,19.3,256,34.9
2024-01-06T00:00,4.8,0.30,0.00,0.30,0.4,19.6,256,34.9
2024-01-06T01:00,4.8,0.30,0.00,0.30,0.4,20.2,259,35.6
2024-01-06T02:00,4.8,0.10,0.00,0.10,0.7,18.0,272,36.0
2024-01-06T03:00,4.6,0.00,0.00,0.00,0.5,17.6,281,31.7
2024-01-06T04:00,3.6,0.00,0.00,0.00,-1.1,20.2,289,36.0
2024-01-06T05:00,2.7,0.00,0.00,0.00,-2.4,20.7,305,38.5
2024-01-06T06:00,1.3,0.00,0.00,0.00,-3.2,15.7,290,36.7
2024-01-06T07:00,1.1,0.00,0.00,0.00,-3.5,15.8,282,28.1
2024-01-06T08:00,1.1,0.00,0.00,0.00,-3.8,17.3,282,32.0
2024-01-06T09:00,1.1,0.00,0.00,0.00,-3.7,16.3,276,33.8
2024-01-06T10:00,1.4,0.00,0.00,0.00,-3.7,17.0,274,32.0
2024-01-06T11:00,1.9,0.00,0.00,0.00,-3.3,17.7,268,33.1
2024-01-06T12:00,2.4,0.00,0.00,0.00,-2.9,17.9,260,34.9
2024-01-06T13:00,2.5,0.00,0.00,0.00,-2.7,16.0,262,34.9
2024-01-06T14:00,2.4,0.00,0.00,0.00,-2.5,14.5,263,32.4
2024-01-06T15:00,2.2,0.00,0.00,0.00,-2.7,13.6,258,29.5
2024-01-06T16:00,-0.1,0.00,0.00,0.00,-4.0,8.0,275,23.4
2024-01-06T17:00,-0.7,0.00,0.00,0.00,-3.9,3.0,194,13.7
2024-01-06T18:00,-1.9,0.00,0.00,0.00,-5.4,5.1,184,7.9
2024-01-06T19:00,-1.7,0.00,0.00,0.00,-5.3,6.5,183,10.8
2024-01-06T20:00,-1.8,0.00,0.00,0.00,-5.5,6.0,163,10.8
2024-01-06T21:00,-2.0,0.00,0.00,0.00,-5.9,7.3,147,12.2
2024-01-06T22:00,-1.3,0.00,0.00,0.00,-5.4,8.2,139,13.7
2024-01-06T23:00,-0.8,0.00,0.00,0.00,-4.9,8.7,150,15.5
2024-01-07T00:00,0.0,0.00,0.00,0.00,-4.0,9.4,162,16.2
2024-01-07T01:00,1.7,0.00,0.00,0.00,-2.3,10.9,186,18.7
2024-01-07T02:00,2.6,0.00,0.00,0.00,-0.9,10.4,200,18.7
2024-01-07T03:00,3.4,0.00,0.00,0.00,0.1,10.2,198,18.0
2024-01-07T04:00,3.8,0.00,0.00,0.00,0.4,12.2,204,21.6
2024-01-07T05:00,3.9,0.00,0.00,0.00,0.6,11.6,206,20.5
2024-01-07T06:00,4.4,0.00,0.00,0.00,1.2,11.4,204,20.2
2024-01-07T07:00,4.1,0.00,0.00,0.00,1.0,10.5,202,19.8
2024-01-07T08:00,3.9,0.00,0.00,0.00,1.0,8.6,202,17.6
2024-01-07T09:00,4.2,0.00,0.00,0.00,1.5,7.2,207,14.4
2024-01-07T10:00,5.2,0.00,0.00,0.00,2.9,5.0,210,11.9
2024-01-07T11:00,5.8,0.00,0.00,0.00,3.7,4.7,184,9.7
2024-01-07T12:00,6.4,0.00,0.00,0.00,4.7,2.6,146,9.7
2024-01-07T13:00,7.3,0.00,0.00,0.00,5.7,2.2,81,8.6
2024-01-07T14:00,7.4,0.00,0.00,0.00,5.1,7.2,53,13.0
2024-01-07T15:00,5.3,0.00,0.00,0.00,0.9,19.9,49,35.6
2024-01-07T16:00,2.2,0.00,0.00,0.00,-2.7,18.8,54,36.4
2024-01-07T17:00,1.1,0.00,0.00,0.00,-4.2,20.5,51,37.4
2024-01-07T18:00,0.4,0.00,0.00,0.00,-5.3,21.6,53,40.3
2024-01-07T19:00,-0.3,0.00,0.00,0.00,-6.1,21.6,60,40.0
2024-01-07T20:00,-0.9,0.00,0.00,0.00,-6.8,22.6,61,41.8
2024-01-07T21:00,-1.5,0.00,0.00,0.00,-7.6,22.9,64,41.8
2024-01-07T22:00,-2.0,0.00,0.00,0.00,-8.2,23.2,62,42.5
2024-01-07T23:00,-2.5,0.00,0.00,0.00,-8.5,21.5,67,42.1
2024-01-08T00:00,-3.1,0.00,0.00,0.00,-9.6,24.6,69,44.3
2024-01-08T01:00,-3.3,0.00,0.00,0.00,-10.0,25.3,66,46.1
2024-01-08T02:00,-3.8,0.00,0.00,0.00,-10.6,25.5,67,47.9
2024-01-08T03:00,-3.2,0.00,0.00,0.00,-10.3,28.3,72,50.8
2024-01-08T04:00,-4.3,0.00,0.00,0.00,-11.4,26.6,63,49.0
2024-01-08T05:00,-4.5,0.00,0.00,0.00,-11.2,23.8,63,48.6
2024-01-08T06:00,-4.6,0.00,0.00,0.00,-11.3,24.0,64,44.3
2024-01-08T07:00,-4.6,0.00,0.00,0.00,-11.6,25.9,69,47.9
2024-01-08T08:00,-4.5,0.00,0.00,0.00,-11.6,27.2,70,49.7
2024-01-08T09:00,-4.3,0.30,0.21,0.00,-11.5,27.9,73,51.1
2024-01-08T10:00,-4.2,0.70,0.49,0.00,-11.1,26.7,74,51.5
2024-01-08T11:00,-4.4,1.60,1.12,0.00,-11.4,27.6,70,51.5
2024-01-08T12:00,-4.4,2.30,1.61,0.00,-11.4,27.9,70,52.2
2024-01-08T13:00,-4.6,1.60,1.12,0.00,-11.3,25.6,64,51.5
2024-01-08T14:00,-5.0,1.60,1.12,0.00,-11.4,23.8,61,46.4
2024-01-08T15:00,-5.2,1.50,1.05,0.00,-11.7,24.3,63,45.0
2024-01-08T16:00,-5.6,0.70,0.49,0.00,-12.1,24.7,61,47.9
2024-01-08T17:00,-5.6,1.00,0.70,0.00,-12.5,26.7,58,47.2
2024-01-08T18:00,-5.8,1.00,0.70,0.00,-12.6,26.6,57,49.3
2024-01-08T19:00,-5.9,1.40,0.98,0.00,-13.0,28.1,59,50.8
2024-01-08T20:00,-6.1,1.20,0.84,0.00,-12.9,25.8,62,50.4
2024-01-08T21:00,-6.0,1.00,0.70,0.00,-12.6,24.1,58,47.2
2024-01-08T22:00,-6.1,0.70,0.49,0.00,-12.1,20.9,46,43.9
2024-01-08T23:00,-6.2,0.20,0.14,0.00,-12.3,21.3,39,37.8
2024-01-09T00:00,-6.5,0.10,0.07,0.00,-12.5,20.3,33,38.2
2024-01-09T01:00,-6.8,0.00,0.00,0.00,-13.0,21.1,33,37.8
2024-01-09T02:00,-7.0,0.00,0.00,0.00,-13.3,21.8,31,39.2
2024-01-09T03:00,-7.5,0.00,0.00,0.00,-14.2,23.8,32,42.5
2024-01-09T04:00,-9.1,0.00,0.00,0.00,-15.6,21.6,28,40.7
2024-01-09T05:00,-9.3,0.00,0.00,0.00,-15.8,21.7,27,41.0
2024-01-09T06:00,-9.4,0.00,0.00,0.00,-15.8,20.7,23,38.9
2024-01-09T07:00,-9.4,0.00,0.00,0.00,-15.8,21.0,22,37.8
2024-01-09T08:00,-9.5,0.00,0.00,0.00,-15.6,18.6,18,37.1
2024-01-09T09:00,-9.4,0.00,0.00,0.00,-15.2,17.2,11,33.1
2024-01-09T10:00,-9.0,0.00,0.00,0.00,-14.9,17.6,11,34.6
2024-01-09T11:00,-9.0,0.00,0.00,0.00,-14.8,16.6,358,31.7
2024-01-09T12:00,-9.1,0.00,0.00,0.00,-14.7,15.2,353,30.2
2024-01-09T13:00,-9.4,0.00,0.00,0.00,-15.0,14.7,343,27.4
2024-01-09T14:00,-9.7,0.00,0.00,0.00,-14.9,12.1,333,26.6
2024-01-09T15:00,-10.1,0.00,0.00,0.00,-15.1,11.2,327,22.3
2024-01-09T16:00,-10.8,0.00,0.00,0.00,-15.8,10.3,306,19.8
2024-01-09T17:00,-11.6,0.00,0.00,0.00,-16.6,10.4,316,18.4
2024-01-09T18:00,-11.9,0.00,0.00,0.00,-16.8,9.7,321,18.0
2024-01-09T19:00,-12.0,0.00,0.00,0.00,-17.2,11.6,330,19.4
2024-01-09T20:00,-12.2,0.00,0.00,0.00,-17.7,13.3,341,23.0
2024-01-09T21:00,-12.7,0.00,0.00,0.00,-17.9,11.0,349,23.4
2024-01-09T22:00,-13.2,0.00,0.00,0.00,-18.1,8.8,348,18.7
2024-01-09T23:00,-13.7,0.00,0.00,0.00,-18.4,7.5,343,15.1
2024-01-10T00:00,-15.4,0.00,0.00,0.00,-20.3,8.7,322,12.2
2024-01-10T01:00,-15.8,0.00,0.00,0.00,-20.7,8.2,293,11.2
2024-01-10T02:00,-15.3,0.00,0.00,0.00,-19.9,6.6,299,10.8
2024-01-10T03:00,-14.9,0.00,0.00,0.00,-19.5,6.9,317,11.2
2024-01-10T04:00,-16.2,0.00,0.00,0.00,-21.2,9.1,277,11.5
2024-01-10T05:00,-14.3,0.00,0.00,0.00,-19.1,8.0,275,12.6
2024-01-10T06:00,-13.3,0.00,0.00,0.00,-18.3,9.7,268,15.8
2024-01-10T07:00,-12.2,0.00,0.00,0.00,-17.7,13.3,273,22.3
2024-01-10T08:00,-10.9,0.00,0.00,0.00,-16.7,16.6,270,28.4
2024-01-10T09:00,-10.1,0.00,0.00,0.00,-16.4,20.2,275,35.3
2024-01-10T10:00,-9.2,0.00,0.00,0.00,-15.9,23.3,261,41.8
2024-01-10T11:00,-8.1,0.00,0.00,0.00,-14.5,21.7,264,41.4
2024-01-10T12:00,-7.1,0.00,0.00,0.00,-13.3,21.0,254,38.5
2024-01-10T13:00,-6.2,0.00,0.00,0.00,-12.3,20.8,261,38.2
2024-01-10T14:00,-4.3,0.00,0.00,0.00,-10.3,21.0,276,38.2
2024-01-10T15:00,-3.7,0.00,0.00,0.00,-9.3,19.5,273,38.2
2024-01-10T16:00,-5.4,0.00,0.00,0.00,-10.7,16.3,275,33.1
2024-01-10T17:00,-4.7,0.00,0.00,0.00,-9.8,15.3,279,28.8
2024-01-10T18:00,-4.0,0.00,0.00,0.00,-8.9,13.9,280,26.6
2024-01-10T19:00,-3.6,0.00,0.00,0.00,-8.3,13.6,292,24.5
2024-01-10T20:00,-3.3,0.00,0.00,0.00,-7.8,12.0,286,23.0
2024-01-10T21:00,-3.3,0.00,0.00,0.00,-7.6,10.8,274,20.5
2024-01-10T22:00,-3.2,0.00,0.00,0.00,-7.6,11.2,264,19.1
2024-01-10T23:00,-3.0,0.00,0.00,0.00,-7.3,11.6,265,20.5
2024-01-11T00:00,-2.8,0.00,0.00,0.00,-7.1,11.2,270,20.2
2024-01-11T01:00,-2.8,0.00,0.00,0.00,-6.9,10.2,278,19.4
2024-01-11T02:00,-2.7,0.00,0.00,0.00,-6.6,8.3,275,17.6
2024-01-11T03:00,-3.4,0.00,0.00,0.00,-7.0,6.2,263,14.4
2024-01-11T04:00,-4.7,0.00,0.00,0.00,-8.6,6.8,252,8.6
2024-01-11T05:00,-4.7,0.00,0.00,0.00,-8.4,6.1,220,9.0
2024-01-11T06:00,-4.6,0.00,0.00,0.00,-8.9,10.3,209,16.9
2024-01-11T07:00,-4.1,0.00,0.00,0.00,-8.7,12.6,211,21.2
2024-01-11T08:00,-3.4,0.00,0.00,0.00,-8.0,13.5,214,23.8
2024-01-11T09:00,-2.9,0.10,0.07,0.00,-7.9,16.5,216,28.1
2024-01-11T10:00,-2.3,0.10,0.07,0.00,-7.4,17.6,221,33.5
2024-01-11T11:00,-1.4,0.10,0.00,0.10,-6.7,20.1,226,33.5
2024-01-11T12:00,-0.6,0.10,0.07,0.00,-5.8,19.6,224,38.2
2024-01-11T13:00,0.1,0.00,0.00,0.00,-5.7,24.2,237,41.0
2024-01-11T14:00,0.1,0.30,0.14,0.10,-6.2,27.7,242,49.3
2024-01-11T15:00,0.2,0.20,0.14,0.00,-6.2,28.4,241,51.1
2024-01-11T16:00,-0.5,0.40,0.14,0.20,-7.1,29.7,247,52.9
2024-01-11T17:00,-0.3,0.40,0.21,0.10,-6.8,29.0,247,52.9
2024-01-11T18:00,-0.2,0.20,0.14,0.00,-6.5,28.0,250,51.8
2024-01-11T19:00,0.0,0.30,0.14,0.10,-6.2,27.3,252,49.7
2024-01-11T20:00,-0.1,0.40,0.28,0.00,-6.4,28.0,258,49.7
2024-01-11T21:00,-0.4,1.10,0.77,0.00,-6.9,28.4,258,50.8
2024-01-11T22:00,-0.6,0.30,0.21,0.00,-6.8,26.7,256,50.4
2024-01-11T23:00,-0.7,0.20,0.14,0.00,-6.7,24.9,256,47.2
2024-01-12T00:00,-0.8,0.10,0.07,0.00,-6.7,23.9,254,43.9
2024-01-12T01:00,-0.9,0.00,0.00,0.00,-6.7,23.7,253,42.5
2024-01-12T02:00,-1.0,0.10,0.07,0.00,-6.8,23.1,255,42.1
2024-01-12T03:00,-1.2,0.20,0.14,0.00,-6.9,22.5,258,41.0
2024-01-12T04:00,-2.6,0.30,0.21,0.00,-8.4,21.8,261,38.9
2024-01-12T05:00,-2.6,0.60,0.42,0.00,-8.1,19.7,262,38.2
2024-01-12T06:00,-2.6,0.60,0.42,0.00,-7.8,18.1,257,34.2
2024-01-12T07:00,-2.5,0.40,0.28,0.00,-7.5,17.0,257,31.7
2024-01-12T08:00,-2.4,0.30,0.21,0.00,-7.2,15.6,263,29.5
2024-01-12T09:00,-2.3,0.40,0.28,0.00,-7.5,18.1,319,29.5
2024-01-12T10:00,-5.8,0.20,0.14,0.00,-12.3,23.1,4,47.5
2024-01-12T11:00,-6.9,0.10,0.07,0.00,-13.5,23.2,6,44.6
2024-01-12T12:00,-7.6,0.00,0.00,0.00,-13.8,20.2,5,43.2
2024-01-12T13:00,-7.9,0.00,0.00,0.00,-14.2,20.6,4,38.2
2024-01-12T14:00,-8.6,0.00,0.00,0.00,-14.9,19.8,3,37.1
2024-01-12T15:00,-9.5,0.00,0.00,0.00,-15.9,19.9,4,36.4
2024-01-12T16:00,-10.7,0.00,0.00,0.00,-16.1,13.2,349,26.3
2024-01-12T17:00,-11.5,0.00,0.00,0.00,-16.9,12.8,349,23.4
2024-01-12T18:00,-10.6,0.00,0.00,0.00,-16.0,13.0,346,23.0
2024-01-12T19:00,-10.1,0.00,0.00,0.00,-15.8,15.3,341,26.3
2024-01-12T20:00,-10.6,0.00,0.00,0.00,-16.3,14.5,337,26.3
2024-01-12T21:00,-12.3,0.00,0.00,0.00,-17.6,11.8,333,24.8
2024-01-12T22:00,-14.5,0.00,0.00,0.00,-19.5,9.1,326,19.8
2024-01-12T23:00,-16.0,0.00,0.00,0.00,-21.0,8.7,322,14.4
2024-01-13T00:00,-16.4,0.00,0.00,0.00,-21.6,9.9,316,15.8
2024-01-13T01:00,-16.5,0.00,0.00,0.00,-21.9,10.7,312,17.3
2024-01-13T02:00,-16.7,0.00,0.00,0.00,-22.0,10.5,311,17.6
2024-01-13T03:00,-17.2,0.00,0.00,0.00,-22.4,9.8,306,17.3
2024-01-13T04:00,-17.9,0.00,0.00,0.00,-23.3,10.6,298,17.3
2024-01-13T05:00,-18.0,0.00,0.00,0.00,-23.4,10.7,303,17.6
2024-01-13T06:00,-18.4,0.00,0.00,0.00,-23.6,9.9,303,17.6
2024-01-13T07:00,-18.9,0.00,0.00,0.00,-24.0,8.6,303,15.5
2024-01-13T08:00,-19.4,0.00,0.00,0.00,-24.4,8.2,311,13.7
2024-01-13T09:00,-19.1,0.00,0.00,0.00,-24.0,7.6,315,13.0
2024-01-13T10:00,-18.4,0.00,0.00,0.00,-23.3,7.4,313,12.2
2024-01-13T11:00,-15.8,0.00,0.00,0.00,-20.2,4.7,274,10.1
2024-01-13T12:00,-14.5,0.00,0.00,0.00,-18.6,2.5,225,6.5
2024-01-13T13:00,-13.3,0.00,0.00,0.00,-17.6,4.3,222,8.6
2024-01-13T14:00,-12.3,0.00,0.00,0.00,-16.4,3.3,221,9.4
2024-01-13T15:00,-11.9,0.00,0.00,0.00,-15.9,3.8,221,7.6
2024-01-13T16:00,-11.1,0.00,0.00,0.00,-15.0,2.9,180,6.5
2024-01-13T17:00,-12.3,0.00,0.00,0.00,-16.8,6.5,124,6.8
2024-01-13T18:00,-11.8,0.00,0.00,0.00,-16.1,5.9,133,10.1
2024-01-13T19:00,-10.8,0.00,0.00,0.00,-15.3,7.3,147,12.2
2024-01-13T20:00,-11.0,0.00,0.00,0.00,-15.6,8.2,157,14.0
2024-01-13T21:00,-11.8,0.00,0.00,0.00,-16.3,7.3,160,14.0
2024-01-13T22:00,-12.2,0.00,0.00,0.00,-16.9,8.1,159,13.7
2024-01-13T23:00,-12.0,0.00,0.00,0.00,-16.4,6.5,161,14.0
2024-01-14T00:00,-12.4,0.00,0.00,0.00,-16.9,7.0,145,11.9
2024-01-14T01:00,-13.1,0.00,0.00,0.00,-17.6,6.1,118,11.9
2024-01-14T02:00,-14.9,0.00,0.00,0.00,-19.6,7.6,95,11.2
2024-01-14T03:00,-15.5,0.00,0.00,0.00,-20.7,10.1,96,16.2
2024-01-14T04:00,-14.5,0.00,0.00,0.00,-20.0,12.6,95,20.5
2024-01-14T05:00,-15.1,0.00,0.00,0.00,-20.8,14.2,99,24.1
2024-01-14T06:00,-16.5,0.00,0.00,0.00,-22.3,13.9,100,24.8
2024-01-14T07:00,-17.1,0.00,0.00,0.00,-22.7,12.8,100,23.8
2024-01-14T08:00,-17.2,0.00,0.00,0.00,-22.8,12.7,97,22.7
2024-01-14T09:00,-17.0,0.00,0.00,0.00,-22.7,13.4,95,22.7
2024-01-14T10:00,-16.3,0.00,0.00,0.00,-22.1,13.7,92,23.4
2024-01-14T11:00,-15.4,0.00,0.00,0.00,-21.0,13.0,88,22.3
2024-01-14T12:00,-14.3,0.00,0.00,0.00,-19.8,12.6,90,22.3
2024-01-14T13:00,-13.1,0.00,0.00,0.00,-18.5,12.3,97,22.0
2024-01-14T14:00,-12.0,0.00,0.00,0.00,-17.7,15.1,91,22.3
